"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4650.blockOrder";"session.node-4650.IATorder";"session.node-4650.keyOrder";"session.node-9273.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"243";"242";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1713";"2014-07-21 14:02:19.811";"FINISHED";"NEUTRAL";"success";"419";"2014-07-21 14:02:18.093";"IAT_PN.csv";"2";"A0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"244";"243";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:02:21.530";"FINISHED";"PLEASANT";"success";"628";"2014-07-21 14:02:19.827";"IAT_PN.csv";"1";"delicious";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"245";"244";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:02:23.249";"FINISHED";"PLEASANT";"success";"358";"2014-07-21 14:02:21.546";"IAT_PN.csv";"1";"delightful";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"246";"245";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:02:24.968";"FINISHED";"PLEASANT";"success";"501";"2014-07-21 14:02:23.264";"IAT_PN.csv";"1";"outstanding";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"247";"246";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:02:26.686";"FINISHED";"NEUTRAL";"success";"432";"2014-07-21 14:02:24.983";"IAT_PN.csv";"2";"A1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"248";"247";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:02:28.405";"FINISHED";"PLEASANT";"failure";"382";"2014-07-21 14:02:26.702";"IAT_PN.csv";"2";"general";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"249";"248";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:02:30.108";"FINISHED";"PLEASANT";"success";"539";"2014-07-21 14:02:28.405";"IAT_PN.csv";"1";"delicious";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"250";"249";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1712";"2014-07-21 14:02:31.842";"FINISHED";"NEUTRAL";"success";"483";"2014-07-21 14:02:30.139";"IAT_PN.csv";"2";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"251";"250";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:02:33.561";"FINISHED";"NEUTRAL";"success";"359";"2014-07-21 14:02:31.858";"IAT_PN.csv";"2";"A1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"252";"251";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1713";"2014-07-21 14:02:35.280";"FINISHED";"NEUTRAL";"success";"454";"2014-07-21 14:02:33.577";"IAT_PN.csv";"2";"A4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"253";"252";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:02:36.998";"FINISHED";"NEUTRAL";"success";"406";"2014-07-21 14:02:35.295";"IAT_PN.csv";"2";"A5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"254";"253";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:02:38.717";"FINISHED";"NEUTRAL";"success";"469";"2014-07-21 14:02:37.014";"IAT_PN.csv";"2";"A0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"255";"254";"module.IAT_Block1.exec-5349.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:02:40.420";"FINISHED";"PLEASANT";"success";"547";"2014-07-21 14:02:38.717";"IAT_PN.csv";"1";"great";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"256";"255";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3000";"2014-07-21 14:04:56.573";"FINISHED";"NONE";"failure";"0";"2014-07-21 14:04:53.573";"IAT_PP.csv";"2";"adequate";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"257";"256";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:04:58.292";"FINISHED";"PLEASANT";"success";"645";"2014-07-21 14:04:56.589";"IAT_PP.csv";"1";"A0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"258";"257";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:05:00.010";"FINISHED";"PLEASANT";"failure";"534";"2014-07-21 14:04:58.307";"IAT_PP.csv";"2";"average";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"259";"258";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:01.714";"FINISHED";"PLEASANT";"success";"965";"2014-07-21 14:05:00.010";"IAT_PP.csv";"1";"A4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"260";"259";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:03.432";"FINISHED";"NEUTRAL";"success";"677";"2014-07-21 14:05:01.729";"IAT_PP.csv";"2";"undefined";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"261";"260";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1713";"2014-07-21 14:05:05.198";"FINISHED";"NEUTRAL";"success";"1093";"2014-07-21 14:05:03.495";"IAT_PP.csv";"2";"moderate";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"262";"261";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:06.917";"FINISHED";"NEUTRAL";"success";"758";"2014-07-21 14:05:05.213";"IAT_PP.csv";"2";"general";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"263";"262";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:05:08.635";"FINISHED";"PLEASANT";"success";"1269";"2014-07-21 14:05:06.932";"IAT_PP.csv";"1";"A4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"264";"263";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:05:10.338";"FINISHED";"PLEASANT";"success";"645";"2014-07-21 14:05:08.635";"IAT_PP.csv";"1";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"265";"264";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:12.057";"FINISHED";"PLEASANT";"success";"367";"2014-07-21 14:05:10.354";"IAT_PP.csv";"1";"A0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"266";"265";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:13.776";"FINISHED";"PLEASANT";"success";"367";"2014-07-21 14:05:12.073";"IAT_PP.csv";"1";"A0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"267";"266";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-07-21 14:05:15.479";"FINISHED";"NEUTRAL";"success";"687";"2014-07-21 14:05:13.776";"IAT_PP.csv";"2";"general";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"268";"267";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:05:17.198";"FINISHED";"PLEASANT";"success";"909";"2014-07-21 14:05:15.494";"IAT_PP.csv";"1";"tasty";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"269";"268";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:18.916";"FINISHED";"PLEASANT";"success";"1051";"2014-07-21 14:05:17.213";"IAT_PP.csv";"1";"outstanding";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"270";"269";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:20.619";"FINISHED";"PLEASANT";"success";"699";"2014-07-21 14:05:18.916";"IAT_PP.csv";"1";"outstanding";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"271";"270";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:22.338";"FINISHED";"PLEASANT";"success";"760";"2014-07-21 14:05:20.635";"IAT_PP.csv";"1";"A5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"272";"271";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-07-21 14:05:24.057";"FINISHED";"PLEASANT";"success";"1143";"2014-07-21 14:05:22.354";"IAT_PP.csv";"1";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"273";"272";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:25.760";"FINISHED";"PLEASANT";"failure";"805";"2014-07-21 14:05:24.057";"IAT_PP.csv";"2";"adequate";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"274";"273";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1701";"2014-07-21 14:05:27.479";"FINISHED";"NEUTRAL";"success";"1011";"2014-07-21 14:05:25.775";"IAT_PP.csv";"2";"ordinary";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"275";"274";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-07-21 14:05:29.197";"FINISHED";"PLEASANT";"success";"1169";"2014-07-21 14:05:27.494";"IAT_PP.csv";"1";"A5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"276";"275";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1713";"2014-07-21 14:05:30.916";"FINISHED";"NEUTRAL";"success";"591";"2014-07-21 14:05:29.213";"IAT_PP.csv";"2";"ordinary";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"277";"276";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1712";"2014-07-21 14:05:32.978";"FINISHED";"PLEASANT";"failure";"800";"2014-07-21 14:05:31.275";"IAT_PP.csv";"2";"general";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"jackarnold";"1992";;"Windows XP";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-21 13:41:56.640";"2014-07-21 14:27:31.802";"1";"1";"0";"1";"1";"278";"277";"module.IAT_Block2.exec-9136.IAT_block2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3000";"2014-07-21 14:05:35.994";"FINISHED";"NONE";"failure";"0";"2014-07-21 14:05:32.994";"IAT_PP.csv";"1";"A2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
